record_id,timestamp_alert,kafka_transit_ms,inference_ms,end2end_ms,confidence
REC_6227,2026-05-10T16:48:12.685125,0.00,5.96,5.96,0.9976
REC_6234,2026-05-10T16:48:13.053391,2.16,16.04,18.20,0.9616
REC_6235,2026-05-10T16:48:13.101449,0.00,15.48,15.48,0.9541
REC_6237,2026-05-10T16:48:13.198058,0.00,10.27,10.27,0.9867
REC_6241,2026-05-10T16:48:13.410022,0.00,18.49,18.49,0.9975
REC_6244,2026-05-10T16:48:13.556772,0.00,13.04,13.04,0.9766
REC_6247,2026-05-10T16:48:13.709906,0.00,13.24,13.24,0.9318
REC_6248,2026-05-10T16:48:13.758415,0.00,10.73,10.73,0.9858
REC_6252,2026-05-10T16:48:13.968508,1.75,16.02,17.77,0.9928
REC_6253,2026-05-10T16:48:14.016897,0.00,15.63,15.63,0.9477
REC_6259,2026-05-10T16:48:14.328200,2.85,17.93,20.77,0.9801
REC_6266,2026-05-10T16:48:14.670111,0.00,5.71,5.71,0.9795
REC_6270,2026-05-10T16:48:14.894046,0.00,24.67,24.67,0.9636
REC_6273,2026-05-10T16:48:15.068926,0.00,46.20,46.20,0.7846
REC_6281,2026-05-10T16:48:15.438757,0.00,7.40,7.40,0.9641
REC_6282,2026-05-10T16:48:15.486930,0.00,4.93,4.92,0.9939
REC_6283,2026-05-10T16:48:15.551214,2.06,16.16,18.23,0.8872
REC_6286,2026-05-10T16:48:15.701011,0.00,15.10,15.10,0.9810
REC_6290,2026-05-10T16:48:15.907028,0.00,16.10,16.10,0.9455
REC_6293,2026-05-10T16:48:16.062845,0.00,18.98,18.98,0.7340
REC_6295,2026-05-10T16:48:16.163866,2.52,15.75,18.28,0.9951
REC_6301,2026-05-10T16:48:16.468961,2.02,15.75,17.77,0.9557
REC_6308,2026-05-10T16:48:16.834084,2.30,25.42,28.30,0.5441
REC_6310,2026-05-10T16:48:16.911043,0.00,3.44,3.44,0.9619
REC_6313,2026-05-10T16:48:17.071022,0.00,11.17,11.17,0.7976
REC_6330,2026-05-10T16:48:17.937733,0.00,12.83,12.83,0.9729
REC_6331,2026-05-10T16:48:17.986154,0.00,10.25,10.25,0.9955
REC_6334,2026-05-10T16:48:18.147157,2.01,16.17,18.18,0.9777
REC_6348,2026-05-10T16:48:18.860373,0.00,20.18,20.18,0.9678
REC_6357,2026-05-10T16:48:19.317184,0.00,19.49,19.49,1.0000
REC_6358,2026-05-10T16:48:19.359565,0.00,11.13,11.13,0.9380
REC_6360,2026-05-10T16:48:19.469775,0.00,19.60,19.60,0.8971
REC_6369,2026-05-10T16:48:19.922614,0.00,12.91,12.91,0.7107
REC_6370,2026-05-10T16:48:19.972406,0.00,11.90,11.90,0.9235
REC_6374,2026-05-10T16:48:20.180240,0.00,16.13,16.13,0.7331
REC_6376,2026-05-10T16:48:20.276367,0.00,10.21,10.21,0.9489
REC_6377,2026-05-10T16:48:20.325097,0.00,7.96,7.96,0.7445
REC_6380,2026-05-10T16:48:20.486065,0.00,16.07,16.07,0.7626
REC_6392,2026-05-10T16:48:21.100030,3.38,16.84,20.21,0.9514
REC_6400,2026-05-10T16:48:21.491179,0.00,4.99,4.98,0.9056
REC_6402,2026-05-10T16:48:21.604015,0.00,15.70,15.70,0.9572
REC_6403,2026-05-10T16:48:21.657718,0.00,18.42,18.42,0.5991
REC_6404,2026-05-10T16:48:21.699897,0.00,9.82,9.83,0.9614
REC_6423,2026-05-10T16:48:22.664388,0.00,7.60,7.60,0.8871
REC_6425,2026-05-10T16:48:22.775968,1.51,15.76,17.27,0.9529
REC_6436,2026-05-10T16:48:23.338635,0.00,21.43,21.43,0.9606
REC_6439,2026-05-10T16:48:23.492877,0.00,23.35,23.35,0.9969
REC_6440,2026-05-10T16:48:23.528349,0.00,8.14,8.14,0.7654
REC_6441,2026-05-10T16:48:23.590206,2.28,16.75,19.60,0.5162
REC_6445,2026-05-10T16:48:23.814223,6.90,31.94,40.37,0.9585
REC_6446,2026-05-10T16:48:23.844066,3.31,15.96,19.27,0.8276
REC_6447,2026-05-10T16:48:23.919362,6.81,34.98,43.81,0.9603
REC_6465,2026-05-10T16:48:24.811455,0.00,19.48,19.48,0.9665
REC_6467,2026-05-10T16:48:24.911372,0.00,17.43,17.43,0.7379
REC_6475,2026-05-10T16:48:25.316143,0.00,15.72,15.72,0.9961
REC_6476,2026-05-10T16:48:25.364211,0.00,13.14,13.14,0.9407
REC_6477,2026-05-10T16:48:25.420425,0.00,18.99,18.99,0.8400
REC_6478,2026-05-10T16:48:25.460857,0.00,8.62,8.62,0.7508
REC_6479,2026-05-10T16:48:25.522303,0.00,19.60,19.60,0.8881
REC_6481,2026-05-10T16:48:25.623370,2.37,16.44,19.38,0.9981
REC_6483,2026-05-10T16:48:25.715139,0.00,9.17,9.17,0.9838
REC_6485,2026-05-10T16:48:25.828430,2.47,17.76,20.84,0.5320
REC_6491,2026-05-10T16:48:26.129469,2.17,14.99,17.16,0.9919
REC_6493,2026-05-10T16:48:26.226305,0.00,12.35,12.35,0.7798
REC_6494,2026-05-10T16:48:26.273941,0.00,8.93,8.93,0.9256
REC_6495,2026-05-10T16:48:26.322052,0.00,6.36,6.36,0.9085
REC_6505,2026-05-10T16:48:26.836206,0.00,11.93,11.93,0.6768
REC_6506,2026-05-10T16:48:26.884033,0.00,8.80,8.80,0.7577
REC_6516,2026-05-10T16:48:27.402624,0.00,18.91,18.91,0.9232
REC_6517,2026-05-10T16:48:27.447927,0.00,13.14,13.14,0.9407
REC_6520,2026-05-10T16:48:27.600134,0.00,13.13,13.13,0.8360
REC_6521,2026-05-10T16:48:27.640412,0.00,0.00,2.56,0.8337
REC_6525,2026-05-10T16:48:27.861089,2.33,17.00,19.33,0.9919
REC_6528,2026-05-10T16:48:28.004853,0.00,10.44,10.44,0.9860
REC_6529,2026-05-10T16:48:28.065784,0.00,20.71,20.71,0.7413
REC_6535,2026-05-10T16:48:28.356343,0.00,6.31,6.31,0.8796
REC_6538,2026-05-10T16:48:28.517389,0.00,14.34,14.35,0.9395
REC_6539,2026-05-10T16:48:28.565808,0.00,12.32,12.31,0.5743
REC_6541,2026-05-10T16:48:28.662333,0.00,6.98,6.98,0.9524
REC_6558,2026-05-10T16:48:29.528484,0.00,8.56,8.56,0.9993
REC_6567,2026-05-10T16:48:29.994427,0.00,16.07,16.07,0.9739
REC_6568,2026-05-10T16:48:30.048018,0.00,18.91,18.91,0.9995
REC_6572,2026-05-10T16:48:30.260071,10.81,17.09,27.90,0.9614
REC_6575,2026-05-10T16:48:30.389267,0.00,4.96,4.96,0.8566
REC_6579,2026-05-10T16:48:30.607975,0.00,20.21,20.21,0.9854
REC_6582,2026-05-10T16:48:30.758749,0.00,15.76,18.30,0.9064
REC_6588,2026-05-10T16:48:31.048675,0.00,3.49,3.49,0.7759
REC_6592,2026-05-10T16:48:31.256434,0.00,7.53,7.53,0.8566
REC_6593,2026-05-10T16:48:31.308633,0.00,8.60,8.60,0.9390
REC_6596,2026-05-10T16:48:31.465503,0.00,13.20,13.20,0.9836
REC_6622,2026-05-10T16:48:32.812493,2.63,36.09,38.72,0.8881
REC_6628,2026-05-10T16:48:33.097483,1.75,15.86,17.61,0.9791
REC_6629,2026-05-10T16:48:33.145566,0.00,14.50,14.50,0.9702
REC_6634,2026-05-10T16:48:33.402511,0.00,15.89,15.89,0.9429
REC_6642,2026-05-10T16:48:33.804499,0.00,10.34,10.34,0.5418
REC_6649,2026-05-10T16:48:34.158323,0.00,8.17,8.17,0.9363
REC_6651,2026-05-10T16:48:34.270127,0.00,18.79,18.79,0.8563
REC_6665,2026-05-10T16:48:34.967780,0.00,3.81,3.81,0.7536
REC_6667,2026-05-10T16:48:35.080672,0.00,14.81,14.81,0.9243
REC_6671,2026-05-10T16:48:35.274439,0.00,5.08,5.08,0.5705
REC_6673,2026-05-10T16:48:35.386421,0.00,15.45,15.45,0.5028
REC_6675,2026-05-10T16:48:35.482581,0.00,10.21,10.21,0.9472
REC_6676,2026-05-10T16:48:35.542363,0.00,19.22,19.22,0.9973
REC_6677,2026-05-10T16:48:35.578151,0.00,4.34,4.34,0.8153
REC_6688,2026-05-10T16:48:36.148145,0.00,15.83,15.83,0.9916
REC_6689,2026-05-10T16:48:36.202974,0.00,19.93,19.93,0.9984
REC_6692,2026-05-10T16:48:36.348146,0.00,12.56,12.56,0.8454
REC_6694,2026-05-10T16:48:36.444917,0.00,7.64,7.64,0.7972
REC_6697,2026-05-10T16:48:36.605427,0.00,15.78,15.78,0.9459
REC_6701,2026-05-10T16:48:36.833537,4.75,32.53,37.28,0.7626
REC_6706,2026-05-10T16:48:37.083794,4.02,30.13,34.15,0.6542
REC_6717,2026-05-10T16:48:37.627152,0.00,18.12,18.12,0.8493
REC_6720,2026-05-10T16:48:37.777719,0.45,15.41,15.86,0.9249
REC_6722,2026-05-10T16:48:37.874716,0.00,11.33,11.33,0.9697
REC_6730,2026-05-10T16:48:38.275926,0.00,5.35,5.35,0.9832
REC_6732,2026-05-10T16:48:38.392075,0.00,19.55,19.55,0.9224
REC_6735,2026-05-10T16:48:38.543735,0.00,18.43,18.43,0.9975
REC_6738,2026-05-10T16:48:38.697436,0.00,19.33,19.33,0.9677
REC_6739,2026-05-10T16:48:38.747812,0.00,18.91,18.91,0.9556
REC_6740,2026-05-10T16:48:38.798156,0.00,18.43,18.43,0.9973
REC_6746,2026-05-10T16:48:39.105032,0.00,21.06,21.06,0.9008
REC_6754,2026-05-10T16:48:39.508509,0.00,17.85,17.85,0.7423
REC_6756,2026-05-10T16:48:39.599518,0.00,6.84,6.84,0.9915
REC_6760,2026-05-10T16:48:39.813308,0.00,18.06,18.06,0.9689
REC_6762,2026-05-10T16:48:39.903018,0.00,6.25,6.25,0.9428
REC_6764,2026-05-10T16:48:40.019499,2.01,18.86,20.86,0.8930
REC_6780,2026-05-10T16:48:40.818158,0.00,5.65,5.65,0.8767
REC_6787,2026-05-10T16:48:41.186329,1.78,15.96,17.74,0.9933
REC_6792,2026-05-10T16:48:41.440353,2.63,16.05,18.68,0.9345
REC_6796,2026-05-10T16:48:41.646598,2.16,18.13,20.97,0.6032
REC_6797,2026-05-10T16:48:41.694924,2.01,16.48,18.49,0.9488
REC_6801,2026-05-10T16:48:41.887184,0.00,6.40,6.40,0.9628
REC_6802,2026-05-10T16:48:41.937096,0.00,5.39,5.39,0.5618
REC_6803,2026-05-10T16:48:41.999798,1.04,16.03,17.08,0.9620
REC_6806,2026-05-10T16:48:42.144064,0.00,6.56,9.12,0.9036
REC_6808,2026-05-10T16:48:42.256490,0.52,19.01,19.52,0.9727
REC_6809,2026-05-10T16:48:42.304112,0.00,16.14,16.14,0.6991
REC_6811,2026-05-10T16:48:42.409668,0.00,20.00,20.00,0.9464
REC_6812,2026-05-10T16:48:42.448937,0.00,8.14,8.14,0.9722
REC_6826,2026-05-10T16:48:43.171482,2.05,15.95,18.00,0.9599
REC_6828,2026-05-10T16:48:43.267897,0.00,12.88,12.88,0.9956
REC_6829,2026-05-10T16:48:43.316168,0.00,10.13,10.13,0.8639
REC_6833,2026-05-10T16:48:43.522504,0.00,12.35,12.35,0.9758
REC_6838,2026-05-10T16:48:43.777463,0.00,13.78,13.78,0.9161
REC_6840,2026-05-10T16:48:43.885125,2.29,18.22,20.51,0.9861
REC_6841,2026-05-10T16:48:43.932826,1.76,15.69,17.45,0.7790
REC_6848,2026-05-10T16:48:44.286735,0.00,16.09,16.09,0.5685
REC_6852,2026-05-10T16:48:44.480964,0.00,7.15,7.15,0.7048
REC_6853,2026-05-10T16:48:44.529209,0.00,4.68,4.68,0.6520
REC_6862,2026-05-10T16:48:44.995310,0.00,13.02,13.02,0.9924
REC_6865,2026-05-10T16:48:45.147682,0.00,12.60,12.60,0.9908
REC_6866,2026-05-10T16:48:45.204612,2.52,16.03,18.55,0.9889
REC_6867,2026-05-10T16:48:45.252662,0.00,15.70,15.70,0.6257
REC_6868,2026-05-10T16:48:45.301063,0.00,13.13,13.13,0.8612
REC_6869,2026-05-10T16:48:45.349310,0.00,10.45,10.45,0.8809
REC_6877,2026-05-10T16:48:45.765267,1.58,16.89,18.47,0.8050
REC_6882,2026-05-10T16:48:46.006637,0.00,6.11,6.11,0.9882
REC_6885,2026-05-10T16:48:46.171160,0.00,18.53,18.53,0.9395
REC_6894,2026-05-10T16:48:46.616087,0.00,5.56,5.56,0.6308
REC_6900,2026-05-10T16:48:46.921281,0.00,4.85,4.85,0.9939
REC_6904,2026-05-10T16:48:47.130279,0.00,10.27,10.27,0.7665
REC_6912,2026-05-10T16:48:47.544848,0.00,18.39,18.39,0.7178
REC_6913,2026-05-10T16:48:47.596778,0.00,19.64,19.64,0.7319
REC_6920,2026-05-10T16:48:47.950841,0.00,17.51,17.51,0.9986
REC_6929,2026-05-10T16:48:48.411557,2.35,18.58,21.51,0.9650
REC_6930,2026-05-10T16:48:48.457142,0.00,16.48,16.48,0.9621
REC_6932,2026-05-10T16:48:48.557271,0.00,15.43,15.43,0.9830
REC_6933,2026-05-10T16:48:48.612009,0.00,19.15,19.15,0.9308
REC_6940,2026-05-10T16:48:48.967335,0.00,18.44,18.44,0.9862
REC_6944,2026-05-10T16:48:49.169309,4.04,13.38,17.42,0.4894
REC_6945,2026-05-10T16:48:49.216867,0.00,14.17,14.17,0.8658
REC_6947,2026-05-10T16:48:49.312852,0.00,9.22,9.22,0.9799
REC_6949,2026-05-10T16:48:49.429273,2.52,21.84,24.36,0.9440
REC_6952,2026-05-10T16:48:49.580105,4.94,17.43,22.38,0.9238
REC_6954,2026-05-10T16:48:49.677967,0.00,18.37,18.37,0.8505
REC_6959,2026-05-10T16:48:49.920215,0.00,6.30,6.30,0.9689
REC_6967,2026-05-10T16:48:50.336594,0.00,15.32,15.32,0.8915
REC_6968,2026-05-10T16:48:50.393597,2.35,18.58,21.52,0.9774
REC_6970,2026-05-10T16:48:50.493103,2.55,15.81,18.36,0.6923
REC_6975,2026-05-10T16:48:50.748094,0.00,19.10,19.10,0.9477
REC_6977,2026-05-10T16:48:50.844017,0.00,12.93,12.93,0.9274
REC_6984,2026-05-10T16:48:51.198792,5.17,6.37,11.54,0.9913
REC_6986,2026-05-10T16:48:51.295955,0.00,6.89,6.89,0.9881
REC_6991,2026-05-10T16:48:51.552794,0.00,9.12,9.12,0.5107
REC_6994,2026-05-10T16:48:51.713467,1.04,16.06,17.10,0.9927
REC_7002,2026-05-10T16:48:52.119314,0.37,15.58,15.95,0.9899
REC_7009,2026-05-10T16:48:52.472420,0.00,12.86,12.86,0.9879
REC_7013,2026-05-10T16:48:52.683625,2.51,18.35,21.47,0.9034
REC_7018,2026-05-10T16:48:52.949075,2.82,29.94,32.77,0.9868
REC_7019,2026-05-10T16:48:52.996088,2.62,25.70,28.32,0.9924
REC_7024,2026-05-10T16:48:53.235388,0.00,11.52,11.52,0.8981
REC_7035,2026-05-10T16:48:53.801073,0.00,17.33,17.33,0.8548
REC_7037,2026-05-10T16:48:53.902039,0.00,16.82,16.82,0.4505
REC_7045,2026-05-10T16:48:54.308840,0.00,16.11,16.11,0.9037
REC_7050,2026-05-10T16:48:54.550077,0.00,0.00,2.59,0.9790
REC_7051,2026-05-10T16:48:54.614591,0.00,16.10,16.11,0.9007
REC_7052,2026-05-10T16:48:54.670715,0.00,21.00,21.00,0.9855
REC_7053,2026-05-10T16:48:54.711248,0.00,10.34,10.34,0.9556
REC_7061,2026-05-10T16:48:55.126504,2.50,17.21,20.24,0.9446
REC_7062,2026-05-10T16:48:55.171069,2.33,11.24,14.17,0.8573
REC_7072,2026-05-10T16:48:55.680796,0.00,16.10,16.10,0.9421
REC_7076,2026-05-10T16:48:55.872444,0.00,4.51,4.51,0.9941
REC_7083,2026-05-10T16:48:56.227119,0.00,0.00,2.59,0.8945
REC_7085,2026-05-10T16:48:56.345600,0.00,19.11,19.11,0.9822
REC_7087,2026-05-10T16:48:56.449295,0.00,21.49,21.49,0.9850
REC_7090,2026-05-10T16:48:56.594337,0.00,14.74,14.74,0.7938
REC_7091,2026-05-10T16:48:56.642405,0.00,12.23,12.23,0.9750
REC_7096,2026-05-10T16:48:56.896892,0.00,12.92,12.91,0.9882
REC_7120,2026-05-10T16:48:58.110658,0.00,7.14,7.14,0.9902
REC_7137,2026-05-10T16:48:58.981122,0.00,13.35,13.35,0.6652
REC_7138,2026-05-10T16:48:59.026326,0.00,7.59,7.59,0.9888
REC_7143,2026-05-10T16:48:59.282816,0.00,8.58,8.58,0.9598
REC_7147,2026-05-10T16:48:59.488092,0.00,10.73,10.73,0.9546
REC_7150,2026-05-10T16:48:59.648620,2.96,16.47,19.42,0.9056
REC_7153,2026-05-10T16:48:59.805823,0.00,23.64,23.64,0.9926
REC_7161,2026-05-10T16:49:00.205007,0.00,14.44,14.44,0.9459
REC_7164,2026-05-10T16:49:00.349621,0.00,6.56,6.56,0.9968
REC_7165,2026-05-10T16:49:00.413676,0.00,19.83,19.83,0.9516
REC_7166,2026-05-10T16:49:00.461785,10.96,6.21,17.17,0.9057
REC_7169,2026-05-10T16:49:00.607063,0.00,10.68,10.68,0.9795
REC_7173,2026-05-10T16:49:00.819090,0.00,19.49,19.49,0.9985
REC_7182,2026-05-10T16:49:01.265380,1.63,5.85,7.48,0.9034
REC_7183,2026-05-10T16:49:01.313191,0.00,4.30,4.30,0.9709
REC_7186,2026-05-10T16:49:01.473020,0.00,11.62,11.62,0.5993
REC_7187,2026-05-10T16:49:01.521237,0.00,8.94,8.94,0.9854
REC_7191,2026-05-10T16:49:01.727244,0.00,12.30,12.29,0.5366
REC_7192,2026-05-10T16:49:01.774812,0.00,8.93,8.93,0.8565
REC_7200,2026-05-10T16:49:02.191083,0.00,18.70,18.70,0.8566
REC_7204,2026-05-10T16:49:02.394914,0.00,18.78,18.78,0.8237
REC_7207,2026-05-10T16:49:02.540986,0.00,12.10,12.10,0.9926
REC_7213,2026-05-10T16:49:02.845840,0.00,12.12,12.12,0.9764
REC_7216,2026-05-10T16:49:02.991328,0.00,4.76,4.76,0.8183
REC_7220,2026-05-10T16:49:03.217194,5.24,21.64,26.88,0.9441
REC_7223,2026-05-10T16:49:03.346075,0.00,3.46,3.46,0.4514
REC_7225,2026-05-10T16:49:03.458811,0.00,15.07,15.07,0.9968
REC_7234,2026-05-10T16:49:03.921295,3.01,18.04,21.05,0.9943
REC_7237,2026-05-10T16:49:04.072885,0.00,20.39,20.39,0.9810
REC_7240,2026-05-10T16:49:04.213627,0.00,8.78,8.78,0.9823
REC_7241,2026-05-10T16:49:04.276695,0.00,20.95,20.95,0.9322
REC_7244,2026-05-10T16:49:04.435728,0.00,28.34,28.34,0.9630
REC_7246,2026-05-10T16:49:04.515425,0.00,6.63,6.63,0.9580
REC_7248,2026-05-10T16:49:04.630997,1.01,19.83,20.84,0.9263
REC_7259,2026-05-10T16:49:05.188240,0.00,16.05,18.61,0.4505
REC_7267,2026-05-10T16:49:05.589329,0.00,11.36,11.36,0.9546
REC_7270,2026-05-10T16:49:05.750443,0.00,19.60,19.60,0.9762
REC_7277,2026-05-10T16:49:06.102550,0.00,15.77,15.77,0.9543
REC_7287,2026-05-10T16:49:06.610136,0.00,15.33,15.33,0.9527
REC_7289,2026-05-10T16:49:06.710319,0.00,13.59,13.59,0.9585
REC_7293,2026-05-10T16:49:06.915720,0.00,15.66,15.66,0.9383
REC_7294,2026-05-10T16:49:06.964110,0.00,13.09,13.09,0.9788
REC_7296,2026-05-10T16:49:07.060377,0.00,7.66,7.66,0.9631
REC_7311,2026-05-10T16:49:07.832043,0.00,16.17,16.17,0.8171
REC_7318,2026-05-10T16:49:08.186626,0.00,14.70,14.70,0.6418
REC_7331,2026-05-10T16:49:08.849436,0.00,17.32,17.32,0.9994
REC_7336,2026-05-10T16:49:09.095108,0.00,8.44,8.44,0.9436
REC_7337,2026-05-10T16:49:09.142912,0.00,5.45,5.45,0.6224
REC_7338,2026-05-10T16:49:09.207390,0.00,19.23,19.23,0.5969
REC_7345,2026-05-10T16:49:09.560984,0.00,16.11,16.11,0.6325
REC_7349,2026-05-10T16:49:09.754079,0.00,4.83,4.83,0.7525
REC_7354,2026-05-10T16:49:10.024917,1.65,17.29,21.39,0.9853
REC_7358,2026-05-10T16:49:10.225971,0.00,18.91,18.91,0.9113
REC_7359,2026-05-10T16:49:10.276333,0.00,18.39,18.39,0.9260
REC_7360,2026-05-10T16:49:10.329192,0.00,20.24,20.24,0.9326
REC_7362,2026-05-10T16:49:10.428678,1.75,16.05,17.80,0.9242
REC_7364,2026-05-10T16:49:10.530734,0.00,18.44,18.44,0.8590
REC_7367,2026-05-10T16:49:10.682900,2.84,15.18,18.59,0.9701
REC_7369,2026-05-10T16:49:10.786291,0.00,20.19,20.19,0.9480
REC_7371,2026-05-10T16:49:10.890290,0.00,22.74,22.74,0.9895
REC_7373,2026-05-10T16:49:10.983253,0.00,14.03,14.03,0.9977
REC_7379,2026-05-10T16:49:11.287579,0.00,13.02,13.02,0.9219
REC_7381,2026-05-10T16:49:11.416106,0.00,31.67,40.26,0.9071
REC_7387,2026-05-10T16:49:11.688607,0.00,7.47,7.47,0.6409
REC_7388,2026-05-10T16:49:11.736817,0.00,4.63,4.63,0.9034
REC_7396,2026-05-10T16:49:12.153024,0.00,12.86,12.86,0.9656
REC_7402,2026-05-10T16:49:12.458584,0.00,12.87,12.87,0.9772
REC_7406,2026-05-10T16:49:12.667324,0.00,18.81,18.81,0.9378
REC_7412,2026-05-10T16:49:12.969810,0.00,16.85,16.85,0.9540
REC_7414,2026-05-10T16:49:13.065107,0.00,10.13,10.13,0.9859
REC_7419,2026-05-10T16:49:13.318651,0.00,9.61,9.61,0.9027
REC_7428,2026-05-10T16:49:13.783753,0.00,15.91,15.91,0.9382
REC_7436,2026-05-10T16:49:14.186194,0.00,11.02,11.02,0.4897
REC_7437,2026-05-10T16:49:14.234028,0.00,8.16,8.16,0.9241
REC_7443,2026-05-10T16:49:14.539454,0.00,8.33,8.33,0.9811
REC_7445,2026-05-10T16:49:14.636372,0.00,3.81,3.81,0.9690
REC_7451,2026-05-10T16:49:14.941831,0.00,3.83,3.83,0.8873
REC_7457,2026-05-10T16:49:15.244999,0.00,0.00,2.56,0.9837
REC_7460,2026-05-10T16:49:15.420027,3.57,21.79,25.36,0.9690
REC_7463,2026-05-10T16:49:15.562902,2.41,13.03,15.44,0.9034
REC_7464,2026-05-10T16:49:15.616566,0.00,18.51,18.51,0.9754
REC_7465,2026-05-10T16:49:15.658658,0.00,9.41,9.41,0.6037
REC_7470,2026-05-10T16:49:15.914696,0.00,10.42,10.43,0.9722
REC_7471,2026-05-10T16:49:15.963572,0.00,8.30,8.30,0.9168
REC_7479,2026-05-10T16:49:16.381375,2.59,15.86,18.45,0.6531
REC_7490,2026-05-10T16:49:16.939043,0.00,17.34,17.34,0.7701
REC_7491,2026-05-10T16:49:16.990686,2.33,15.78,18.11,0.9716
REC_7492,2026-05-10T16:49:17.038981,0.00,15.85,15.85,0.9358
REC_7494,2026-05-10T16:49:17.137095,0.00,12.15,12.15,0.9899
REC_7498,2026-05-10T16:49:17.348337,0.00,20.03,20.03,0.9790
REC_7500,2026-05-10T16:49:17.449225,3.40,15.47,18.87,0.9529
REC_7501,2026-05-10T16:49:17.501178,1.24,18.15,19.39,0.6607
REC_7502,2026-05-10T16:49:17.552093,2.24,17.52,19.77,0.9634
REC_7511,2026-05-10T16:49:18.005215,0.00,15.72,15.72,0.6856
REC_7517,2026-05-10T16:49:18.310502,0.00,15.95,15.95,0.9912
REC_7520,2026-05-10T16:49:18.453996,0.00,6.67,6.67,0.9739
REC_7528,2026-05-10T16:49:18.868953,0.00,14.17,14.17,0.9746
REC_7537,2026-05-10T16:49:19.317506,0.00,4.90,4.90,0.9624
REC_7544,2026-05-10T16:49:19.684001,0.00,16.55,16.55,0.9585
REC_7546,2026-05-10T16:49:19.779490,0.00,9.62,9.62,0.7423
REC_7554,2026-05-10T16:49:20.193494,1.01,15.94,16.95,0.8307
REC_7560,2026-05-10T16:49:20.493739,0.00,12.61,12.61,0.9112
REC_7562,2026-05-10T16:49:20.597566,0.00,14.83,14.83,0.8315
REC_7564,2026-05-10T16:49:20.702687,0.00,15.85,18.40,0.9311
REC_7569,2026-05-10T16:49:20.944722,0.00,5.48,5.48,0.7543
REC_7575,2026-05-10T16:49:21.249190,0.00,4.13,4.13,0.6678
REC_7577,2026-05-10T16:49:21.361521,0.00,14.60,14.60,0.9869
REC_7580,2026-05-10T16:49:21.505356,0.00,5.57,5.57,0.9790
REC_7586,2026-05-10T16:49:21.826770,0.00,17.94,21.73,0.9434
REC_7588,2026-05-10T16:49:21.918996,0.00,12.25,12.25,0.8030
REC_7601,2026-05-10T16:49:22.572641,0.00,3.90,3.90,0.9883
REC_7607,2026-05-10T16:49:22.878853,0.00,5.62,5.62,0.8781
REC_7608,2026-05-10T16:49:22.943167,0.00,15.91,18.97,0.9673
REC_7612,2026-05-10T16:49:23.135262,0.00,7.42,7.42,0.9827
REC_7613,2026-05-10T16:49:23.199050,0.00,20.23,20.23,0.9899
REC_7616,2026-05-10T16:49:23.341676,0.00,10.64,10.64,0.9825
REC_7617,2026-05-10T16:49:23.390344,0.00,8.41,8.41,0.9789
REC_7620,2026-05-10T16:49:23.550478,0.00,16.02,16.02,0.9890
REC_7626,2026-05-10T16:49:23.858259,0.00,17.58,17.58,0.8816
REC_7627,2026-05-10T16:49:23.903640,0.00,12.08,12.08,0.7547
REC_7629,2026-05-10T16:49:24.000646,0.00,7.43,7.43,0.9878
REC_7635,2026-05-10T16:49:24.302496,0.00,4.82,4.82,0.9463
REC_7636,2026-05-10T16:49:24.370161,2.14,19.93,22.07,0.9731
REC_7639,2026-05-10T16:49:24.521280,1.60,18.40,20.95,0.5695
REC_7650,2026-05-10T16:49:25.079424,1.75,17.00,19.79,0.9974
REC_7652,2026-05-10T16:49:25.180351,2.01,16.42,18.43,0.9896
REC_7656,2026-05-10T16:49:25.371897,0.00,7.10,7.10,0.9734
REC_7657,2026-05-10T16:49:25.419573,0.00,3.78,3.78,0.7756
REC_7660,2026-05-10T16:49:25.573321,0.00,4.85,4.85,0.9649
REC_7668,2026-05-10T16:49:25.986032,0.00,10.49,10.49,0.9759
REC_7672,2026-05-10T16:49:26.194129,0.32,15.03,15.35,0.6358
REC_7675,2026-05-10T16:49:26.355414,2.47,21.00,24.16,0.9536
REC_7684,2026-05-10T16:49:26.794393,0.00,6.79,6.79,0.9175
REC_7689,2026-05-10T16:49:27.061796,2.68,17.15,19.83,0.9435
REC_7690,2026-05-10T16:49:27.112383,1.99,17.73,19.71,0.8685
REC_7691,2026-05-10T16:49:27.162816,2.45,16.91,19.36,0.9992
REC_7697,2026-05-10T16:49:27.469265,2.01,17.93,20.95,0.9381
REC_7702,2026-05-10T16:49:27.721385,2.35,17.59,19.94,0.8400
REC_7704,2026-05-10T16:49:27.822776,2.79,17.26,20.05,0.9619
REC_7705,2026-05-10T16:49:27.874918,2.05,19.20,21.24,0.9943
REC_7708,2026-05-10T16:49:28.024000,2.76,15.60,18.36,0.9487
REC_7719,2026-05-10T16:49:28.588397,0.00,21.06,24.63,0.9948
REC_7721,2026-05-10T16:49:28.674229,2.52,6.57,9.09,0.9697
REC_7722,2026-05-10T16:49:28.736732,0.00,20.62,20.62,0.9947
REC_7724,2026-05-10T16:49:28.842453,0.00,24.48,24.48,0.9500
REC_7725,2026-05-10T16:49:28.897287,0.00,28.48,28.48,0.9354
REC_7729,2026-05-10T16:49:29.087950,9.31,6.86,16.18,0.7401
REC_7737,2026-05-10T16:49:29.497008,0.00,17.61,17.61,0.9905
REC_7740,2026-05-10T16:49:29.637472,0.00,4.73,4.73,0.9777
